pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1.45518E+18,tránsito,palabras clave,@UCS_GCDMX @OVIALCDMX @Tu_IMSS Buen día reportar base de taxi clandestina poniendo objetos sobre el arroyo vehicular impidiendo el tránsito. Frente a clínica 3 del IMSS quitando el libre acceso de pacientes. Calle Oriente 91 entre norte 68 y norte 70-A Col. La joya GAM https://t.co/kHSj7BBUsV,"['buen', 'día', 'reportar', 'base', 'taxi', 'clandestino', 'poner', 'objeto', 'arroyo', 'vehicular', 'impedir', 'tránsito', 'frente', 'clínica', 'miss', 'quitar', 'libre', 'acceso', 'paciente', 'calle', 'oriente', '91', 'norte', '68', 'norte', '70-a', 'col', 'joya', 'gam']",[],"['UCS_GCDMX', 'OVIALCDMX', 'Tu_IMSS']",0,2,0,1.20547E+18,Alex,alexruizsolis,13/12/2019 07:02,0,30,448,01/11/2021 08:44,2021,11,1,8,44,5,Gustavo A. Madero,-99.11586421,19.50406521
1.45535E+18,incendio,palabras clave,"@SEDEMA_CDMX tengo una denuncia el día sábado se incendio un predio de paracaidistas que se encuentra en playa hornos esquina eje 6 alcaldía Iztapalapa, el cual resulto afectado y  ahora dejaron los escombros  donde lo reporto https://t.co/3FNl9rXD8x","['denuncia', 'día', 'sábado', 'incendio', 'predio', 'paracaidista', 'encontrar', 'playa', 'hornos', 'esquina', 'eje', 'alcaldía', 'iztapalapa', 'resulto', 'afectado', 'ahora', 'dejar', 'escombro', 'reporto']",[],['SEDEMA_CDMX'],0,2,0,9.04923E+17,Soreim,Soreimcouture,04/09/2017 22:25,0,15,211,01/11/2021 19:42,2021,11,1,19,42,7,Iztapalapa,-99.05679896,19.34916632
1.45547E+18,tránsito,palabras clave,"Conduzca con precaución, reportan accidente de tránsito en Barrio San Antonio Abad; C. 5 de Febrero entre Cuauhtémoc y Ángel Albino Corzo. #ChiapaDeCorzo #Chiapas #911Emergencias.","['conduzca', 'precaución', 'reportar', 'accidente', 'tránsito', 'barrio', 'san', 'antonio', 'abad', 'febrero', 'cuauhtemoc', 'ángel', 'albino', 'corzo']","['ChiapaDeCorzo', 'Chiapas', '911Emergencias']",[],1,0,0,7.82304E+17,911Chiapas,911chiapas,01/10/2016 13:38,0,9199,194,02/11/2021 03:28,2021,11,2,3,28,15,Cuauhtémoc,-99.14905576,19.43137343
1.45561E+18,incendio,palabras clave,"⚠️#Precaución Servicios de emergencia trabajan por incendio de casa-habitación en la colonia San Miguel Teotongo, @Alc_Iztapalapa.
☎️#911CDMX 
📹#C5 https://t.co/1vNz5GAMwJ","['servicio', 'emergencia', 'trabajar', 'incendio', 'casa-habitación', 'colonia', 'san', 'miguel', 'teotongo']","['Precaución', '911CDMX', 'C5']",['Alc_Iztapalapa'],44,0,9,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,1,926200,763,02/11/2021 12:45,2021,11,2,12,45,7,Iztapalapa,-99.05679896,19.34916632
1.45561E+18,incendio,palabras clave,"⚠️#Precaución Servicios de emergencia trabajan por incendio de casa-habitación en la colonia San Miguel Teotongo, @Alc_Iztapalapa. https://t.co/ewlgJWxlJe","['servicio', 'emergencia', 'trabajar', 'incendio', 'casa-habitación', 'colonia', 'san', 'miguel', 'teotongo']",['Precaución'],['Alc_Iztapalapa'],0,0,0,771779820,Central Municipal,Central_CM,21/08/2012 10:10,0,34905,24853,02/11/2021 12:59,2021,11,2,12,59,7,Iztapalapa,-99.05679896,19.34916632
1.45566E+18,tránsito,palabras clave,"Si pero en la CDMX nadie nadie respeta el reglamento de Tránsito. 
Vehículos de lujo con polarizado, sin placas sin verificación.
Aquí no se respeta ni un alto en las colonias populares.
Vaya de la V Carranza a la GAM.
Ni el confinado del Metrobús...
Van a parar uno de lujo? :) https://t.co/hSpEC9MFec","['si', 'cdmx', 'nadie', 'nadie', 'respetar', 'reglamento', 'tránsito', 'vehículo', 'lujo', 'polarizado', 'placa', 'verificación', 'aquí', 'respetar', 'alto', 'colonias', 'populares', 'vaya', 'carranza', 'gam', 'confinado', 'metrobús', 'ir', 'parar', 'lujo']",[],[],0,0,0,78197592,Hugo Otilio DM,hugootilio,28/09/2009 20:53,0,396,456,02/11/2021 16:32,2021,11,2,16,32,5,Gustavo A. Madero,-99.11586421,19.50406521
1.45577E+18,incendio,palabras clave,"#Precaución🚨🔥Servicios de emergencia trabajan por incendio de casa habitación en la colonia Palmitas, @Alc_Iztapalapa.

¡En caso de emergencia marca al #911CDMX! 📲

#C5 📹","['emergencia', 'trabajar', 'incendio', 'casa', 'habitación', 'colonia', 'palomita', 'caso', 'emergencia', 'marca']","['Precaución', '911CDMX', 'C5']",['Alc_Iztapalapa'],21,0,3,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,1,926200,763,02/11/2021 23:39,2021,11,2,23,39,7,Iztapalapa,-99.05679896,19.34916632
1.456E+18,incendio,palabras clave,"14:56 #PrecauciónVial | Servicios de emergergencia acuden a Cantón y Calle Siberia, col. Romero Rubio, alcaldía Venustiano Carranza, por reporte de incendio. Conduce con precaución para evitar accidentes. https://t.co/Ayk5JSkdf0","['14', '56', 'servicio', 'emergergencia', 'acudir', 'cantón', 'calle', 'siberia', 'col', 'romero', 'rubio', 'alcaldía', 'venustiano', 'carranza', 'reporte', 'incendio', 'conducir', 'precaución', 'evitar', 'accidente']",['PrecauciónVial'],[],0,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,14/07/2010 09:00,1,1935869,133,03/11/2021 14:57,2021,11,3,14,57,17,Venustiano Carranza,-99.0931058,19.43049545
1.45624E+18,incendio,palabras clave,¡Precaución! Servicios de emergencia atienden incendio en la colonia Cuauhtémoc.,"['precaución', 'servicio', 'emergencia', 'atender', 'incendio', 'colonia', 'cuauhtemoc']",[],[],6,0,3,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,1,897302,69,04/11/2021 06:29,2021,11,4,6,29,15,Cuauhtémoc,-99.14905576,19.43137343
1.4564E+18,incendio,palabras clave,"¡Precaución! Por un #incendio de negocio, servicios de emergencia se dirigen a la colonia Polanco V Sección, alcaldía Miguel Hidalgo.","['precaución', 'negocio', 'servicio', 'emergencia', 'dirigir', 'colonia', 'polanco', 'sección', 'alcaldía', 'miguel', 'hidalgo']",['incendio'],[],10,0,0,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,1,897302,69,04/11/2021 17:28,2021,11,4,17,28,16,Miguel Hidalgo,-99.20456691,19.42806236
