pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1.58753E+18,incendio,palabras clave,"¡Precaución! Por un #incendio, hallarás servicios de emergencia que laboran en Av. Benito Juárez a la altura de Profesor Otilio Montaño, col. Santa María Aztahuacan, alcaldía Iztapalapa.","['precaución', 'hallar', 'servicio', 'emergencia', 'laborar', 'av', 'benito', 'juarez', 'altura', 'profesor', 'atilio', 'montaña', 'col', 'santa', 'maría', 'aztahuacan', 'alcaldía', 'iztapalapa']",['incendio'],[],3,0,0,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,1,897302,69,01/11/2022 13:42,2022,11,1,13,42,7,Iztapalapa,-99.05679896,19.34916632
1.58763E+18,incendio,palabras clave,PRECAUCIÓN: Carretera México Toluca y Av. Juárez en Cuajimalpa nos reportan incendio 🔥.,"['precaución', 'carretera', 'méxico', 'toluca', 'av', 'juarez', 'cuajimalpa', 'reportar', 'incendio']",[],[],19,0,5,87350793,SUUMA Voluntarios 🚑,SUUMA_CDMX,03/11/2009 21:07,0,43177,86,01/11/2022 20:03,2022,11,1,20,3,4,Cuajimalpa de Morelos,-99.31072853,19.3246343
1.58765E+18,tránsito,palabras clave,Denuncia @OHarfuch @Claudiashein @SSC_CDMX Que sobre la calle México dirección Xochimilco - Tulyehualco en el paraje conocido como Nativitas-Lecheria están entre 4 a 6 tipos provocando tráfico extorsiónando exigiendo dinero para dejar pasar. @c4jimenez,"['denunciar', 'calle', 'méxico', 'dirección', 'xochimilco', 'tulyehualco', 'paraje', 'conocido', 'nativas-lechera', 'tipo', 'provocar', 'tráfico', 'extorsiónar', 'exigir', 'dinero', 'dejar', 'pasar']",[],"['OHarfuch', 'Claudiashein', 'SSC_CDMX', 'c4jimenez']",0,0,0,9.29437E+17,Rafael _ 11,skypper_11,11/11/2017 13:53,0,0,4,01/11/2022 21:56,2022,11,1,21,56,13,Xochimilco,-99.0903636,19.24514505
1.58858E+18,tránsito,palabras clave,"@OsielCruzV @c4jimenez @Alc_Iztapalapa @FiscaliaCDMX @C5_CDMX @UCS_GCDMX @VigimoviCDMX si, casi choca con un ciclista! y quería ir rápido a pesar del tráfico y se paso el alto... en fin, c5 tiene acceso a los videos! total!","['si', 'casi', 'chocar', 'ciclista', 'querer', 'ir', 'rápido', 'pesar', 'tráfico', 'paso', 'alto', 'fin', 'c5', 'acceso', 'video', 'total']",[],"['OsielCruzV', 'c4jimenez', 'Alc_Iztapalapa', 'FiscaliaCDMX', 'C5_CDMX', 'UCS_GCDMX', 'VigimoviCDMX']",0,0,0,1.4948E+18,Moka Bear,MokaBear30,18/02/2022 16:07,0,55,216,04/11/2022 11:23,2022,11,4,11,23,7,Iztapalapa,-99.05679896,19.34916632
1.58908E+18,tránsito,palabras clave,"@Alc_Iztapalapa, @C5_CDMX, @SSC_CDMX buenas noches alcaldía, el cruce de Batallones Rojos esquina con Soto y Gama, casi llegando al mercado Juan Álvarez, fue cerrado por evento de los locales comerciales que se colocan cada noche, generando ruido y trafico https://t.co/YnSnqvKqal","['buena', 'noche', 'alcaldía', 'cruce', 'batallones', 'rojos', 'esquina', 'soto', 'gama', 'casi', 'llegar', 'mercado', 'juan', 'álvarez', 'cerrado', 'evento', 'local', 'comercial', 'colocar', 'cada', 'noche', 'generar', 'ruido', 'trafico']",[],"['Alc_Iztapalapa', 'C5_CDMX', 'SSC_CDMX']",0,0,0,7.21848E+17,Janeth Solache Mejía,mjsm1975,17/04/2016 17:50,0,38,150,05/11/2022 20:04,2022,11,5,20,4,7,Iztapalapa,-99.05679896,19.34916632
1.58947E+18,pirotecnia,coordenadas,Alguien sabe por qué hay fuegos artificiales en @TuAlcaldiaGAM,"['alguien', 'saber', 'fuego', 'artificial']",[],['TuAlcaldiaGAM'],0,0,0,14504828,Zoonicornio™,Zoonicornio,23/04/2008 19:55,0,419,567,06/11/2022 22:12,2022,11,6,22,12,16,Miguel Hidalgo,-99.180678,19.444937
1.58972E+18,incendio,palabras clave,"14:57 #PrecauciónVial | Servicios de emergencia acuden a calle Roble y Av. Capulín, col. San Miguel Teotongo, @Alc_Iztapalapa, por reporte de incendio. Conduce con precaución y cede el paso. https://t.co/AWpoLYPb5L","['14', '57', 'servicio', 'emergencia', 'acudir', 'calle', 'roble', 'av', 'capulín', 'col', 'san', 'miguel', 'teotongo', 'reporte', 'incendio', 'conducir', 'precaución', 'ceder', 'paso']",['PrecauciónVial'],['Alc_Iztapalapa'],0,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,14/07/2010 09:00,1,1935869,133,07/11/2022 14:58,2022,11,7,14,58,7,Iztapalapa,-99.05679896,19.34916632
1.58975E+18,incendio,palabras clave,"¡Precaución! Por un #incendio, servicios de emergencia laboran en un establecimiento comercial de la colonia Obrero Popular, alcaldía Azcapotzalco.","['precaución', 'servicio', 'emergencia', 'laborar', 'establecimiento', 'comercial', 'colonia', 'obrero', 'popular', 'alcaldía', 'azcapotzalco']",['incendio'],[],3,0,1,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,1,897302,69,07/11/2022 16:42,2022,11,7,16,42,2,Azcapotzalco,-99.18210694,19.48532861
1.59003E+18,tránsito,coordenadas,"A favor de un reglamentación total de la invasión de motocicletas en CDMX @Claudiashein No respetan señalamientos menos reglamentos de tránsito. Van a exceso de velocidad y son agresivos, no todos. Algunos armados y amenazantes. El ruido exagerado. Horrible. Siembran terrores. https://t.co/if6bz7NPB3","['favor', 'reglamentación', 'total', 'invasión', 'motocicleta', 'cdmx', 'respetar', 'señalamiento', 'menos', 'reglamento', 'tránsito', 'ir', 'exceso', 'velocidad', 'agresivo', 'armado', 'amenazante', 'ruido', 'exagerado', 'horrible', 'sembrar', 'terror']",[],['Claudiashein'],20,0,5,295223654,MAESTRO GUDINNI,FGudinni,08/05/2011 10:13,1,54973,2365,08/11/2022 11:05,2022,11,8,11,5,10,Álvaro Obregón,-99.1919955,19.357102
1.59037E+18,tránsito,palabras clave,"#ReporteVial | 🚦 Colapsado el tráfico en Avenida Álvaro Obregón, por el bloqueo vial de esta mañana en El Túnel. 
⚠️ PRECAUCIÓN ⚠️ https://t.co/D2uzMWqFaz","['colapsar', 'tráfico', 'avenida', 'alvaro', 'obregon', 'bloqueo', 'vial', 'mañana', 'túnel', 'precaución']",['ReporteVial'],[],0,0,0,582262732,PuntoPorPuntoTV,PuntoPorPuntoTV,16/05/2012 17:34,0,9392,805,09/11/2022 09:58,2022,11,9,9,58,10,Álvaro Obregón,-99.24681971,19.33617556
