pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1531911691084111872,tránsito,palabras clave,"En la dirección  #Eulalia #Guzman,  #Nueva #Santa #María, #Azcapotzalco un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/IwsYrHjf3u","['dirección', 'vehículo', 'atender', 'evitar', 'vialidad']","['Eulalia', 'Guzman', 'Nueva', 'Santa', 'María', 'Azcapotzalco', 'CruzRojaMexicana', 'accidente', 'tránsito']",[],2,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43839,370,2022-06-01 03:13:03,2022,06,01,03,13,2,Azcapotzalco,-99.1821069423,19.4853286147
1531963201046421506,incendio,palabras clave,"#MásTemprano || #Bomberos_CDMX laboró en #Incendio de taqueria ubicada en calle #5DeMayo local 46, entre #Palma e #IsabelLaCatólica, colonia #CentroHistórico, alcaldía #Cuauhtémoc.   Por fortuna no se reportan personas lesionadas.  📸 @israellorenzana https://t.co/AD3WX7DHHP","['laborar', 'queria', 'ubicado', 'calle', 'local', '46', 'colonia', 'alcaldío', 'fortuna', 'reportar', 'persona', 'lesionado']","['MásTemprano', 'Bomberos_CDMX', 'Incendio', '5DeMayo', 'Palma', 'IsabelLaCatólica', 'CentroHistórico', 'Cuauhtémoc']",['israellorenzana'],3,0,0,804551999035314176,Centro Informativo CDMX,CI_CDMX,2016-12-01 23:05:19,0,18204,2700,2022-06-01 06:37:44,2022,06,01,06,37,15,Cuauhtémoc,-99.1490557562,19.4313734294
1531965174051119109,incendio,palabras clave,"06:44 #PrecauciónVial | Continúa afectada la circulación en Av. 5 de Mayo, a la altura de Isabel la Católica, tras labor de servicios de emergencia por incendio. #AlternativaVial Venustiano Carranza. https://t.co/5vifngtEVD","['06', '44', 'continúar', 'afectado', 'circulación', 'av', 'mayo', 'altura', 'isabel', 'católico', 'tras', 'labor', 'servicio', 'emergencio', 'incendio', 'venustiano', 'carranza']","['PrecauciónVial', 'AlternativaVial']",[],8,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1942208,135,2022-06-01 06:45:34,2022,06,01,06,45,17,Venustiano Carranza,-99.0931057959,19.4304954545
1531967363473711104,tránsito,coordenadas,"@trafico889 @MetrobusCDMX @GobCDMX ayuda manden alguien de transito, tendran a quien multar. Esos desgraciados se meten al carril del metrobus y vean el desastre y el atraso https://t.co/UYxd7qP2N0","['ayuda', 'mandir', 'alguien', 'transito', 'tendran', 'multar', 'desgraciado', 'metar', 'carril', 'metrobus', 'ver', 'desastre', 'atraso']",[],"['trafico889', 'MetrobusCDMX', 'GobCDMX']",11,2,3,43127459,Arys Golden,Joahancita,2009-05-28 09:12:39,0,559,1191,2022-06-01 06:54:16,2022,06,01,06,54,16,Miguel Hidalgo,-99.180678,19.444937
1531968629797003265,tránsito,palabras clave,❌Encontrarás tránsito lento sobre Anillo Periférico (Boulevard Adolfo Ruiz Cortines) hacia el poniente desde Canal de Chalco hasta Viaducto Tlalpan.  #MovilidadCDMX   📹#C5 https://t.co/NWWWLhY422,"['encontrarás', 'tránsito', 'lento', 'anillo', 'periférico', 'boulevard', 'adolfo', 'ruiz', 'cortina', 'hacia', 'poniente', 'canal', 'chaleco', 'viaducto', 'tlalpan']","['MovilidadCDMX', 'C5']",[],10,0,1,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,947827,759,2022-06-01 06:59:18,2022,06,01,06,59,12,Tlalpan,-99.2062207957,19.1983396763
1531983923261100033,tránsito,palabras clave,"@MovilidadSN @GobSanNicolas @Cicmty Caos vial en prolongación Benito Juárez cruz con av barragán y Av Juan Pablo II ..se necesitan agentes de tránsito permanentes , no que acudan solo 1 o 2 días","['cao', 'vial', 'prolongación', 'benito', 'juarez', 'cruz', 'av', 'barracer', 'av', 'juan', 'pablo', 'ii', 'necesitar', 'agente', 'tránsito', 'permanente', 'acudar', 'solo', 'día']",[],"['MovilidadSN', 'GobSanNicolas', 'Cicmty']",1,1,0,148416507,CB,CBS_2009,2010-05-26 10:57:06,0,5,38,2022-06-01 08:00:04,2022,06,01,08,00,14,Benito Juárez,-100.3374979,25.7028231
1531985535627042817,tránsito,palabras clave,"Una #ambulancia de #CruzRojaMexicana está atendiendo un #accidente de #tránsito en  Mar #Mediterraneo, #Tacuba,  #Miguel #Hidalgo extrema precauciones al pasar por ese lugar https://t.co/Cm3TRD3YJt","['atender', 'mar', 'extremo', 'precaución', 'pasar', 'lugar']","['ambulancia', 'CruzRojaMexicana', 'accidente', 'tránsito', 'Mediterraneo', 'Tacuba', 'Miguel', 'Hidalgo']",[],0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43839,370,2022-06-01 08:06:29,2022,06,01,08,06,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1531991118363209731,tránsito,palabras clave,"Personal de la #CruzRojaMexicana auxilian a un paciente en  #Calz. de la #Naranja,  San #Lorenzo #Tlaltenango,  #Miguel #Hidalgo debido a un #accidente de #tránsito https://t.co/tftqb315FH","['personal', 'auxiliar', 'paciente', 'san', 'debido']","['CruzRojaMexicana', 'Calz', 'Naranja', 'Lorenzo', 'Tlaltenango', 'Miguel', 'Hidalgo', 'accidente', 'tránsito']",[],0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43839,370,2022-06-01 08:28:40,2022,06,01,08,28,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1531993289754304513,tránsito,palabras clave,Ermita Iztapalapa entre Justo sierra y circunvalación colonia Santa María Aztahuacan. Apoyo de grúa para retirar vehículos estacionados en la banqueta. Hay dos oficiales de tránsito pero no han hecho nada al respecto. @OVIALCDMX @UCS_GCDMX @Alc_Iztapalapa,"['ermita', 'iztapalapa', 'justo', 'sierro', 'circunvalación', 'colonia', 'santa', 'maría', 'aztahuacar', 'apoyo', 'grúa', 'retirar', 'vehículo', 'estacionado', 'banqueta', 'dos', 'oficial', 'tránsito', 'hecho', 'respecto']",[],"['OVIALCDMX', 'UCS_GCDMX', 'Alc_Iztapalapa']",4,2,1,3242930858,Emmanuel Aviña,emmanuel_avia,2015-06-11 22:52:37,0,466,2189,2022-06-01 08:37:17,2022,06,01,08,37,7,Iztapalapa,-99.0567989642,19.3491663204
1531997282404532226,tránsito,palabras clave,"Una #ambulancia de la #CruzRojaMexicana labora atendiendo a un paciente herido por un #accidente de #tránsito en  #Alta #Tension, #Alfalfar,  #Álvaro #Obregón https://t.co/6QtDC5cIm6","['laborar', 'atender', 'paciente', 'herido']","['ambulancia', 'CruzRojaMexicana', 'accidente', 'tránsito', 'Alta', 'Tension', 'Alfalfar', 'Álvaro', 'Obregón']",[],1,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43839,370,2022-06-01 08:53:09,2022,06,01,08,53,10,Álvaro Obregón,-99.246819712,19.336175562
