pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1344888034936967175,pirotecnia,palabras clave,"Ya están de nuevo con la música y pirotecnia en n @SacmexCDMX oficina regional Coyoacán en pleno semáforo 🔴 #COVID19 @GobCDMX @Claudiashein pongan el buen ejemplo, no el malo @ContraloriaCDMX @SSaludCdMx @SSalud_mx","['nuevo', 'música', 'pirotecnio', 'oficina', 'regional', 'coyoacán', 'pleno', 'semáforo', 'poner', 'buen', 'ejemplo', 'malo']",['COVID19'],"['SacmexCDMX', 'GobCDMX', 'Claudiashein', 'ContraloriaCDMX', 'SSaludCdMx', 'SSalud_mx']",0,0,0,2293043658,Watson,mikevideo21,2014-01-15 11:41:52,0,397,572,2021-01-01 00:07:48,2021,01,01,00,07,3,Coyoacán,-99.1503763525,19.3266672536
1344890146441801730,incendio,palabras clave,Quiero reportar en #Iztapalapa  #911CDMX quema de cohetes en Col consejo agrarista Calle Garay palmillas @Alc_Iztapalapa @SSC_CDMX,"['querer', 'reportar', 'quema', 'cohet', 'col', 'consejo', 'agrarista', 'calle', 'garay', 'pastilla']","['Iztapalapa', '911CDMX']","['Alc_Iztapalapa', 'SSC_CDMX']",0,0,0,112883458,Valeria s,ValeriaServin,2010-02-09 18:58:30,0,31,154,2021-01-01 00:16:12,2021,01,01,00,16,7,Iztapalapa,-99.0567989642,19.3491663204
1344892203240448000,pirotecnia,palabras clave,"Porque la gente no entenderá con la pirotecnia?toda la col Aviacion Civil alc venustiano carranza, quemando cohetes,y la policía no hace nada.@C5_CDMX  @Claudiashein","['gente', 'entender', 'pirotecnia', 'todo', 'col', 'aviacion', 'civil', 'alc', 'venustiano', 'carranza', 'quemar', 'cohet', 'policía', 'hacer']",[],"['C5_CDMX', 'Claudiashein']",15,5,7,1235580494236049408,victor martinez,victorm83252129,2020-03-05 08:59:06,0,2607,2652,2021-01-01 00:24:22,2021,01,01,00,24,17,Venustiano Carranza,-99.0931057959,19.4304954545
1344907361933291521,pirotecnia,palabras clave,@SSC_CDMX favor de mandar apoyo por gente quemando pirotecnia en Av. 699 esq. Av. 602 B CTM Aragón GAM. Llevan como 2 hrs. 🤬,"['favor', 'mandar', 'apoyo', 'gente', 'quemar', 'pirotecnia', 'av', '699', 'esq', 'av', '602', 'ctm', 'dragón', 'gam', 'llevar', 'hrs']",[],['SSC_CDMX'],0,0,0,201357063,CHPT 29,seal_plus,2010-10-11 11:32:35,0,90,184,2021-01-01 01:24:36,2021,01,01,01,24,5,Gustavo A. Madero,-99.180678,19.444937
1344909616245829632,incendio,palabras clave,"Voluntarios a bordo de un vehículo de #CruzRojaMexicana ayudan a los a afectados de un #incendio en #Joaquin Fernandez de Lizardi, #Periodista, #Miguel Hidalgo https://t.co/7iOKoScHW3","['voluntario', 'bordo', 'vehículo', 'ayudar', 'afectado', 'fernandez', 'lizard', 'hidalgo']","['CruzRojaMexicana', 'incendio', 'Joaquin', 'Periodista', 'Miguel']",[],15,2,15,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43836,370,2021-01-01 01:33:34,2021,01,01,01,33,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1344912318480539649,incendio,palabras clave,@C5_CDMX Buena noche algún reporte de incendio en la Colonia Periodista Alc. Miguel Hidalgo?,"['buen', 'noche', 'alguno', 'reporte', 'incendio', 'colonia', 'periodista', 'alc', 'miguel', 'hidalgo']",[],['C5_CDMX'],1,0,1,2485423026,Tepozmalacatl,tepozmalacatl,2014-05-09 07:57:54,0,10,110,2021-01-01 01:44:18,2021,01,01,01,44,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1344914858450563074,incendio,palabras clave,Reporte de incendio en calles de la alcaldía Miguel Hidalgo  https://t.co/E0wfRs1TrK,"['reporte', 'incendio', 'calle', 'alcaldía', 'miguel', 'hidalgo']",[],[],78,3,17,2445330312,Raúl Gutiérrez,RaulGtzNR,2014-04-15 05:50:28,0,263887,111,2021-01-01 01:54:24,2021,01,01,01,54,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1344922778227662849,pirotecnia,palabras clave,"Es increíble que la gente no entienda, fiestas y pirotecnia al por mayor, ya no se puede respirar de tantos cohetes quemados. En los Picos 2 A. Picos de Iztacalco.","['increíble', 'gente', 'entender', 'fiesta', 'pirotecnio', 'mayor', 'poder', 'respirar', 'tanto', 'cohete', 'quemado', 'pico', 'pico', 'iztacalco']",[],[],8,1,0,1168976726,BEATRIZ,betty192508,2013-02-11 07:54:59,0,75,318,2021-01-01 02:25:52,2021,01,01,02,25,6,Iztacalco,-99.094329797,19.396911897
1344924142399676416,incendio,palabras clave,"02:30 #PrecauciónVial | Servicios de emergencia acuden a Norte 66-A y Oriente 155, col. Salvador Díaz Mirón, alcaldía Gustavo A. Madero por incendio. https://t.co/IqblWgAalI","['02', '30', 'servicio', 'emergencia', 'acudir', 'norte', '66-a', 'oriente', '155', 'col', 'salvador', 'día', 'mirón', 'alcaldía', 'gustavo', 'madero', 'incendio']",['PrecauciónVial'],[],2,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1942060,135,2021-01-01 02:31:17,2021,01,01,02,31,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1344974745993949185,pirotecnia,palabras clave,"@Ma_AleCevallos Si quemas sobre pavimento la brea se daña y tendremos un bache pronto, el humo no ayuda a quien padece asma covid o enfermedades similares, daño ambiental y la pirotecnia asusta a los animales y mascotas en particular.","['si', 'quemar', 'pavimento', 'brea', 'dañar', 'bache', 'pronto', 'humo', 'ayuda', 'padecer', 'asma', 'covid', 'enfermedad', 'similar', 'daño', 'ambiental', 'pirotecnia', 'asusta', 'animal', 'mascotas', 'particular']",[],['Ma_AleCevallos'],2,0,0,158621050,Gladiador,Gladiador2111,2010-06-22 22:51:05,0,2197,2770,2021-01-01 05:52:22,2021,01,01,05,52,9,Milpa Alta,-99.0510954218,19.1394565999
